dataset_name,test_name,exp,T_train,C_train,R_train,S_train,N_train,DSC_train,CC_train,MSE_train
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.82775180253701,0.8660635054262233,0.6148350545731559,0.7506911778457879,0.5742666666666667,0.468,0.593939393939394,0.04799996316432953
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.1,0.7913624659966212,0.8202426194771354,0.5694652759179853,0.7415823934677959,0.5626666666666666,0.438,0.5575757575757576,0.05261393263936043
fashionmnist,ShaRP-GT,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.6632354093290954,0.6664123299831057,0.25327478685470345,0.7745751433529305,0.5038,0.333,0.6242424242424243,0.06804245710372925
fashionmnist,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.7772598803081064,0.8104165907854423,0.5277409008771546,0.7537195396677187,0.5489333333333334,0.4398,0.8303030303030303,0.0538954995572567
fashionmnist,ShaRP-AG,layer:diagonal_normal.kl_weight:0.5.kl_mu_weight:0.0,0.8015892735446554,0.83314129370329,0.5664597818157076,0.7523713225487672,0.5655333333333333,0.445,0.7333333333333333,0.05188354104757309
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.8790680468459182,0.9305086561864674,0.5912350917067598,0.8988314742725048,0.9886666666666668,0.9802,0.45714285714285713,0.008680148981511593
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.9192097299773788,0.9521173553245712,0.6833961287515053,0.882811686497974,0.7933999999999999,0.6838,0.5428571428571428,0.007201717235147953
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:1.0,0.8932047590413195,0.933407662571944,0.6645230500796974,0.8818160559486754,0.7396,0.6312,0.11428571428571427,0.008213159628212452
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.8680890931477823,0.9230246198780173,0.5491653407556911,0.9151754244431176,0.9925333333333333,0.984,0.34285714285714286,0.008418488316237926
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.9290959539558458,0.9644337485324858,0.726184867183053,0.8609565637791833,0.8012666666666666,0.6562,0.42857142857142855,0.007297799456864595
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.5,0.915263482518684,0.9596583626836183,0.7632845345724129,0.8882516402156274,0.839,0.7452,0.6857142857142857,0.007895245216786861
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.8581459382069123,0.920036583340492,0.4746658382939074,0.9085407138694641,0.9885333333333334,0.9798,0.8,0.008957498706877232
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.9264708702001546,0.9612821349826761,0.7485731768482321,0.8779587117279872,0.8129333333333333,0.7062,0.8285714285714286,0.007165133953094482
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.1,0.9123180425507545,0.9566790882799301,0.7029734831430061,0.8912825068254698,0.8418,0.7366,0.6857142857142857,0.007621115539222956
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.8582548692838531,0.9219083469346849,0.6449683010232039,0.9068869680641598,0.989,0.9838,0.45714285714285713,0.008870472200214863
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.9294079031011082,0.9667009248919051,0.7834766008155629,0.8065224063094927,0.8015333333333334,0.666,0.8285714285714286,0.007414364721626043
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.01.kl_mu_weight:0.0,0.8943049795263867,0.9314448815966555,0.6935106842145269,0.899483996757248,0.7924,0.7236,0.37142857142857144,0.008435918018221855
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8219321020530882,0.8884014489018698,0.5187261423147136,0.7602802961130285,0.9345333333333334,0.9284,0.14285714285714285,0.009786863811314106
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8948312000687226,0.911905953096813,0.6023903530568054,0.7486311501966877,0.7697333333333333,0.6798,0.5428571428571428,0.008585548959672451
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:1.0,0.8871676259198809,0.9238471208086362,0.5870894899360055,0.7677228717150699,0.7992,0.7358,0.4857142857142857,0.008187097497284412
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.8276243908026228,0.8967303496263208,0.6098182403566696,0.7693166302203597,0.9621333333333334,0.9506,0.34285714285714286,0.00937067624181509
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.9029055980299516,0.9330352890645134,0.6170606107611858,0.7552680507443972,0.7591333333333333,0.688,0.8,0.008222811855375767
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.5,0.8702425106663231,0.7954280846433582,0.5617357608452093,0.7629222507442833,0.7698666666666667,0.6376,0.7428571428571429,0.008824502117931843
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.822125728030238,0.8855465910717865,0.5157386315437384,0.7600578714084196,0.9608666666666668,0.9492,0.22857142857142854,0.009923387318849564
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.8958271683417804,0.9267177275720871,0.7067201166930079,0.7122129250836616,0.741,0.6046,0.6857142857142857,0.007854452356696129
har,ShaRP-AG,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.1,0.8894470635397875,0.9196670904561464,0.5684629387233965,0.7522732226099388,0.7984,0.7366,0.6571428571428571,0.008007913827896118
har,ShaRP-GT,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.8190606648913323,0.8788812931306016,0.5975861768705387,0.739531801756922,0.9238666666666666,0.9044,0.8,0.010787365958094597
har,ShaRP-KMeans,layer:diagonal_normal.kl_weight:0.1.kl_mu_weight:0.0,0.9001976233427826,0.9240429401826876,0.5751804293933461,0.7541164384637117,0.7566666666666667,0.6832,0.45714285714285713,0.007943456992506981
